Date,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Age Unknown,Cases - Female,Cases - Male,Cases - Unknown Gender,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Cases - Unknown Race/Ethnicity,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Age Unknown,Deaths - Female,Deaths - Male,Deaths - Unknown Gender,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Deaths - Unknown Race/Ethnicity,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Age Unknown,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Unknown Gender,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx,Hospitalizations - Unknown Race/Ethnicity
10/14/2021,361,1,35,78,79,77,48,36,28,11,4,0,218,143,0,61,18,94,127,18,43,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,3,5,3,8,9,3,3,0,22,13,0,11,2,12,9,1,0
12/06/2022,831,0,46,171,109,120,110,105,114,44,58,0,470,357,4,194,48,298,153,41,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,6,9,7,12,0,23,23,0,6,2,25,11,2,0
05/18/2021,286,5,33,69,61,47,37,37,19,8,8,0,163,123,0,60,5,128,53,3,37,0,0,0,0,1,1,3,0,0,3,2,0,3,0,1,1,0,0,2,2,6,4,5,9,2,3,0,16,17,0,5,0,24,3,1,0
04/27/2020,1157,35,168,42,234,201,231,207,125,53,64,0,584,573,0,604,26,238,132,48,109,0,0,0,1,3,4,14,13,0,11,24,0,8,1,19,7,0,0,1,10,9,16,39,37,20,36,0,78,90,0,57,4,71,28,8,0
10/25/2020,525,10,43,66,139,124,63,66,39,18,10,0,281,243,1,137,14,92,204,25,53,0,0,0,2,0,4,3,1,0,4,6,0,3,0,5,2,0,0,2,5,4,6,8,10,4,4,0,24,19,0,13,0,20,7,2,1
09/21/2021,468,6,33,119,98,82,65,48,30,18,8,0,247,220,1,90,14,143,142,27,52,0,0,0,1,1,1,1,2,0,0,6,0,0,0,4,2,0,0,0,3,3,6,4,9,4,4,0,16,17,0,7,0,21,5,0,0
07/27/2022,933,3,29,132,194,211,120,109,92,49,26,0,552,378,3,225,55,301,207,34,111,0,0,0,0,0,0,2,1,0,2,1,0,0,0,2,1,0,0,2,1,1,4,4,6,3,8,0,14,15,0,6,0,16,6,0,1
07/20/2020,394,5,24,53,95,90,55,47,36,14,4,0,198,192,4,176,10,95,75,12,26,0,0,1,1,0,2,1,0,0,2,3,0,3,0,1,1,0,0,1,2,3,2,4,6,5,1,0,17,7,0,7,0,15,2,0,0
08/14/2022,389,2,36,62,69,64,53,53,43,28,17,0,205,184,0,116,13,112,91,18,39,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,4,2,2,2,3,5,5,13,0,13,23,0,7,1,18,9,1,0
11/26/2021,517,13,44,82,123,112,59,69,47,13,12,0,273,243,1,96,24,97,168,51,81,0,1,0,3,0,4,3,2,0,8,5,0,3,0,6,4,0,0,1,2,7,3,10,9,7,5,0,25,19,0,13,0,18,9,3,1
07/17/2021,120,0,8,20,37,28,18,8,2,4,3,0,66,53,1,45,5,33,21,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,1,0,4,4,0,0,0,5,2,1,0
12/19/2022,813,3,44,181,89,119,105,110,115,52,42,0,433,380,0,200,40,240,207,43,83,0,0,0,0,0,1,0,2,0,2,1,0,0,0,1,2,0,0,2,3,3,2,2,12,10,10,0,19,25,0,6,2,20,14,0,2
08/17/2021,558,3,38,80,156,128,78,57,36,15,8,0,271,283,4,118,20,169,158,27,66,0,0,0,0,1,1,0,1,0,0,3,0,0,1,1,1,0,0,0,4,6,1,9,7,5,6,0,25,13,0,8,0,21,8,1,0
09/28/2021,384,4,21,85,84,85,40,39,31,12,8,0,212,172,0,65,16,113,130,22,38,0,0,0,0,0,0,1,3,0,3,1,0,0,0,1,3,0,0,1,1,3,3,3,5,1,4,0,13,8,0,3,1,11,4,1,1
08/19/2022,600,4,40,69,109,127,73,78,84,35,25,0,360,237,3,170,25,137,154,30,84,0,0,0,0,1,1,0,2,0,2,2,0,1,1,0,2,0,0,4,3,7,2,5,5,5,9,0,22,18,0,10,0,12,16,2,0
10/02/2022,176,2,21,20,32,19,23,20,29,15,18,0,99,77,0,34,15,50,43,12,22,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,2,2,0,3,5,4,5,0,9,12,0,2,3,8,6,2,0
03/10/2022,163,2,12,42,37,23,19,17,10,10,5,0,91,71,1,26,10,32,56,9,30,0,0,0,0,0,0,1,1,0,1,1,0,0,0,2,0,0,0,0,1,1,1,3,4,1,1,0,3,9,0,3,0,3,6,0,0
04/14/2022,550,1,7,54,192,116,74,61,32,14,7,0,321,225,4,77,63,76,222,20,92,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,2,1,1,0,3,4,0,0,0,3,4,0,0
10/10/2022,327,2,27,44,54,47,41,51,42,27,21,0,168,156,3,78,17,93,72,19,48,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,1,0,0,1,2,0,2,3,5,9,5,0,12,15,0,3,1,11,6,4,2
11/28/2020,1373,17,115,158,326,257,218,200,129,55,30,0,698,674,1,590,48,215,306,44,170,0,0,1,0,4,3,4,5,0,9,8,0,6,0,7,4,0,0,2,7,8,11,19,22,23,23,0,52,63,0,37,3,41,24,4,6
11/02/2020,2323,15,104,271,555,507,372,311,186,75,46,0,1188,1127,8,911,60,384,569,91,308,0,0,0,0,0,2,5,8,0,6,9,0,1,1,5,8,0,0,1,5,11,15,21,20,16,15,0,50,54,0,29,3,41,26,1,4
07/06/2021,75,2,7,22,17,13,6,8,6,2,1,0,45,30,0,16,2,18,21,4,14,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,1,0,1,0,2,0,1,2,0,5,2,0,2,2,2,1,0,0
03/21/2021,221,4,48,28,69,44,27,24,17,8,4,0,101,120,0,51,10,57,83,7,13,0,0,0,0,0,1,0,3,0,2,2,0,1,1,0,2,0,0,1,6,7,3,8,9,8,6,0,30,18,0,10,1,26,11,0,0
10/31/2020,1066,10,82,136,272,222,169,130,86,39,12,0,544,522,0,386,39,163,293,51,134,0,0,1,0,2,1,5,1,0,2,8,0,4,1,2,3,0,0,2,6,4,14,13,23,14,6,0,39,43,0,25,3,32,18,2,2
04/09/2020,574,25,151,9,83,101,103,129,74,40,35,0,259,315,0,188,25,219,94,25,23,0,0,0,0,3,7,5,10,0,13,12,0,5,1,14,5,0,0,1,6,12,17,34,32,28,21,0,63,88,0,32,6,80,28,4,1
01/07/2023,299,2,45,31,58,34,48,45,36,26,21,0,170,128,1,90,17,85,74,11,22,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,2,3,4,2,4,10,10,10,0,23,22,0,7,3,17,15,3,0
02/28/2023,396,3,31,113,59,48,48,44,42,23,19,0,204,191,1,104,17,124,94,21,36,0,0,0,0,0,1,0,2,0,2,1,0,0,0,2,1,0,0,1,4,0,3,5,4,9,5,0,16,15,0,6,1,16,5,1,2
01/01/2022,1872,21,195,347,366,356,277,232,149,84,59,2,1000,869,3,449,81,513,405,119,305,0,0,0,1,3,6,6,5,0,10,11,0,4,1,12,4,0,0,11,21,23,17,28,26,38,31,0,103,92,0,51,6,106,26,3,3
01/26/2022,1228,23,60,345,250,206,158,100,84,43,42,0,653,572,3,292,64,211,371,68,222,0,0,0,1,2,4,5,11,0,12,11,0,4,0,11,8,0,0,1,2,4,5,8,10,12,18,0,30,30,0,16,3,16,24,0,1
04/10/2021,557,8,50,88,150,112,91,65,28,15,8,0,281,275,1,157,29,164,145,17,45,0,0,0,1,0,4,1,2,0,5,3,0,3,0,4,1,0,0,1,5,4,9,12,7,8,4,0,21,29,0,10,1,33,5,0,1
07/26/2022,971,2,49,133,167,199,138,134,106,54,40,0,539,430,2,231,59,278,218,47,138,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,1,0,0,1,5,5,2,6,7,8,15,0,25,24,0,9,0,22,16,1,1
12/04/2020,1856,32,104,240,409,341,306,272,158,85,45,0,939,912,5,704,71,339,419,71,252,0,0,1,1,4,4,7,15,0,14,18,0,16,1,6,9,0,0,4,6,15,11,19,20,17,12,0,49,55,0,31,4,47,16,4,2
03/02/2021,329,7,30,46,104,62,44,31,25,11,6,0,183,146,0,94,21,62,101,13,38,0,0,0,0,1,0,2,4,0,4,3,0,4,1,2,0,0,0,0,3,2,4,5,2,9,5,0,18,12,0,13,1,9,5,1,1
11/16/2022,512,0,34,123,83,78,62,70,50,28,18,0,297,213,2,144,19,175,105,19,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,5,5,7,7,0,18,16,0,7,0,15,11,0,1
11/11/2022,422,2,41,93,59,65,44,53,47,29,31,1,230,191,1,103,26,141,87,23,42,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,1,5,3,2,3,7,10,10,0,19,22,0,8,1,19,10,2,1
02/19/2021,318,8,32,46,83,63,41,42,13,16,14,0,164,153,1,99,13,58,90,19,39,0,1,0,1,0,1,3,2,0,2,6,0,2,0,5,1,0,0,0,3,5,2,3,5,3,11,0,15,17,0,8,2,16,5,0,1
04/13/2020,694,32,152,10,99,115,127,160,91,53,39,0,354,340,0,267,28,229,101,26,43,0,0,1,5,3,7,7,9,0,14,18,0,11,2,17,2,0,0,2,5,11,11,41,28,25,29,0,65,87,0,37,6,71,30,8,0
09/04/2022,252,2,30,43,38,43,34,37,23,19,15,0,132,120,0,65,5,77,60,12,33,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,1,0,0,2,3,3,4,1,3,4,10,0,17,13,0,9,3,7,8,2,1
01/21/2021,818,10,61,97,192,160,121,118,76,36,18,0,417,400,1,313,29,185,183,41,67,0,0,1,1,0,2,2,4,0,5,5,0,3,0,5,2,0,0,3,2,4,6,11,16,17,2,0,30,31,0,18,2,33,6,2,0
04/14/2023,166,1,17,31,21,28,15,18,33,14,6,0,96,70,0,45,5,64,37,4,11,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,5,6,2,0,8,9,0,6,0,7,3,1,0
02/08/2023,448,1,18,150,72,49,48,45,35,29,20,0,247,201,0,144,22,144,92,22,24,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,2,2,0,1,2,5,5,0,9,9,0,2,1,12,3,0,0
03/27/2020,404,8,155,4,43,61,86,103,49,36,22,0,212,192,0,74,13,221,71,10,15,0,0,0,1,1,3,3,0,0,3,5,0,2,0,4,2,0,0,2,4,9,27,40,34,20,19,0,78,77,0,17,6,114,13,4,1
10/23/2022,203,2,19,27,36,39,18,33,22,15,13,0,113,88,2,44,6,52,70,8,23,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,2,0,2,1,2,5,3,4,0,8,11,0,1,1,13,4,0,0
02/17/2022,308,4,20,81,72,55,35,29,17,12,7,0,168,140,0,64,23,49,83,14,75,0,0,0,1,0,0,1,2,0,1,3,0,1,0,1,2,0,0,1,3,1,0,2,4,5,4,0,10,10,0,8,0,4,8,0,0
01/29/2021,592,16,44,90,143,100,95,72,57,25,10,0,308,283,1,213,21,114,155,25,64,0,0,0,2,1,7,3,3,0,2,14,0,6,2,5,3,0,0,0,3,7,1,2,15,8,8,0,29,15,0,13,1,17,10,1,2
12/24/2020,619,21,48,69,128,128,83,84,66,32,29,0,303,311,5,168,29,115,202,29,76,0,0,0,0,0,7,5,9,0,8,13,0,6,2,9,4,0,0,2,0,3,8,6,9,8,12,0,22,26,0,15,3,17,12,1,0
10/03/2021,204,4,26,46,39,36,24,28,18,9,4,0,102,102,0,32,9,55,82,9,17,0,0,0,0,1,2,0,1,0,0,4,0,1,0,1,2,0,0,0,4,2,3,3,3,9,2,0,15,11,0,3,1,14,6,1,1
04/28/2021,572,5,49,85,144,130,94,68,28,13,10,0,302,269,1,173,30,201,102,16,50,0,0,0,1,2,0,1,1,0,1,4,0,0,2,2,1,0,0,2,4,6,8,9,8,4,8,0,17,32,0,5,2,28,10,2,2
04/30/2020,1274,40,166,57,230,221,230,189,150,95,102,0,628,644,2,634,26,269,172,36,137,0,0,3,0,4,8,11,14,0,17,23,0,13,1,18,8,0,0,1,11,16,12,33,40,24,29,0,75,91,0,62,8,57,31,6,2
03/31/2021,717,4,47,85,226,160,89,92,33,18,14,0,362,354,1,150,37,162,276,23,69,0,0,0,0,1,1,0,2,0,1,3,0,1,0,2,1,0,0,2,3,4,10,12,9,4,3,0,26,21,0,12,1,24,9,1,0
06/19/2021,30,2,4,6,11,5,1,2,1,4,0,0,18,12,0,11,2,6,7,2,2,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,3,0,0,0,0,1,0,0,4,0,0,4,0,0,0,0,0
02/15/2023,485,1,28,169,68,84,54,38,38,14,20,0,276,208,1,157,13,167,92,22,34,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,2,4,2,2,5,5,4,0,20,8,0,5,1,15,6,1,0
04/15/2021,638,9,64,143,161,137,82,51,37,17,10,0,328,310,0,189,15,213,154,18,49,0,0,1,2,1,2,2,1,0,1,8,0,2,0,6,1,0,0,1,4,7,7,10,18,12,5,0,34,30,0,13,1,33,12,4,1
04/08/2020,704,36,173,11,86,100,107,154,129,69,48,0,353,351,0,187,23,323,113,29,29,0,0,0,1,7,8,9,11,0,13,23,0,3,2,22,9,0,0,1,1,14,16,37,40,36,28,0,67,106,0,38,6,90,29,10,0
03/15/2020,40,0,20,0,3,8,9,8,5,4,3,0,13,27,0,6,4,13,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,3,4,4,1,0,6,14,0,4,2,10,4,0,0
12/22/2022,523,1,32,44,73,97,71,74,84,51,29,0,296,226,1,134,17,142,137,19,74,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,4,1,1,3,7,8,6,0,18,14,0,6,1,11,11,1,2
01/01/2021,266,20,73,28,60,49,37,34,19,21,18,0,132,132,2,70,12,52,93,12,27,0,0,1,1,0,6,4,8,0,8,12,0,6,1,6,6,1,0,0,4,10,6,17,8,13,15,0,36,37,0,24,3,29,16,1,0
07/17/2020,324,3,26,35,101,66,48,35,21,13,5,0,167,155,2,134,6,80,62,14,28,0,0,0,0,2,0,0,1,0,1,2,0,2,0,1,0,0,0,0,5,2,9,3,2,3,2,0,11,15,0,5,0,14,5,0,2
02/07/2023,449,0,25,109,72,71,43,60,40,28,26,0,267,181,1,145,20,122,116,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,1,6,7,4,0,16,9,0,7,1,5,11,0,1
05/29/2021,89,7,23,17,16,17,15,15,7,1,1,0,42,47,0,27,1,36,10,4,11,0,0,0,1,2,1,1,2,0,3,4,0,0,0,5,1,1,0,1,2,2,1,5,6,3,3,0,15,8,0,4,0,13,5,0,1
08/08/2020,177,3,16,22,56,27,32,18,14,3,5,0,94,83,0,67,7,39,45,7,12,0,0,0,1,1,0,1,0,0,0,3,0,2,0,1,0,0,0,0,1,1,2,4,3,2,3,0,6,10,0,8,1,5,2,0,0
05/03/2021,548,6,64,87,112,124,74,84,42,20,5,0,311,237,0,142,19,229,89,11,58,0,0,0,0,0,2,1,3,0,2,4,0,1,0,2,3,0,0,2,3,8,10,16,14,7,4,0,27,37,0,12,0,40,8,2,2
06/22/2022,967,0,28,95,205,230,156,129,93,32,27,0,576,388,3,217,60,244,268,47,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,6,5,9,0,13,15,0,7,0,10,10,0,1
11/08/2021,605,5,28,176,117,103,93,60,26,18,12,0,303,301,1,102,17,159,173,59,95,0,0,0,0,0,2,2,1,0,3,2,0,2,0,2,1,0,0,4,1,6,4,3,4,3,3,0,17,11,0,7,0,14,6,0,1
04/02/2021,675,3,55,83,202,139,107,81,39,17,7,0,346,329,0,182,44,148,224,16,61,0,0,0,0,1,0,1,1,0,2,1,0,1,0,1,1,0,0,2,3,4,13,8,13,9,3,0,25,30,0,16,0,29,9,1,0
10/04/2022,381,1,24,75,50,67,44,47,46,30,22,0,236,145,0,102,29,98,108,11,33,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3,2,1,7,4,2,5,0,13,11,0,3,3,11,7,0,0
02/02/2022,367,17,22,70,73,73,58,44,26,14,9,0,192,174,1,86,32,45,126,25,53,0,0,1,1,3,4,5,3,0,9,8,0,2,1,7,6,1,0,1,1,1,3,3,5,1,7,0,10,12,0,7,0,4,11,0,0
07/03/2020,174,5,28,14,52,36,25,18,16,9,4,0,106,67,1,51,3,47,41,10,22,0,0,0,0,0,2,1,2,0,3,2,0,1,0,4,0,0,0,4,2,2,6,3,4,5,2,0,12,16,0,5,0,15,5,1,2
03/10/2020,11,0,4,1,2,3,2,0,0,2,1,0,8,3,0,0,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,2,2,0,0,0,3,1,0,0
02/09/2023,390,3,23,99,61,59,42,50,32,25,22,0,211,177,2,119,20,126,81,18,26,0,0,0,0,1,0,1,1,0,2,1,0,2,0,1,0,0,0,1,3,2,0,3,6,3,5,0,13,10,0,4,1,11,6,1,0
03/15/2021,368,6,32,43,109,69,63,30,34,12,8,0,201,167,0,96,25,85,114,20,28,0,0,0,0,0,4,0,2,0,3,3,0,3,0,2,1,0,0,1,3,2,3,4,10,4,5,0,22,10,0,7,3,11,6,4,1
02/18/2022,281,4,18,44,85,64,34,22,20,9,3,0,143,138,0,48,26,45,99,8,55,0,0,0,0,0,1,1,2,0,1,3,0,0,1,1,2,0,0,1,2,3,2,2,2,5,1,0,8,10,0,4,1,10,3,0,0
01/20/2022,1993,38,111,518,379,357,237,211,146,79,66,0,1034,958,1,534,111,381,525,94,348,0,0,1,0,2,10,6,19,0,24,14,0,2,1,26,9,0,0,5,6,9,11,17,21,22,20,0,58,53,0,27,4,48,27,4,1
03/08/2022,164,2,12,44,39,24,16,14,12,11,4,0,86,73,5,30,12,28,66,8,20,0,0,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,1,0,3,0,1,1,4,2,0,6,6,0,3,1,5,3,0,0
10/24/2022,617,2,24,105,84,95,79,76,88,60,30,0,360,257,0,151,42,190,130,34,70,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,2,3,0,9,4,5,0,15,9,0,5,0,15,3,1,0
03/11/2022,125,2,13,27,24,25,13,16,12,4,4,0,55,69,1,13,13,20,46,9,24,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,4,1,2,2,0,4,0,5,8,0,2,1,7,3,0,0
03/20/2020,155,0,52,2,23,22,32,30,27,15,4,0,72,83,0,21,6,77,42,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,12,16,11,1,0,19,33,0,8,1,35,7,1,0
05/01/2022,534,0,13,97,99,141,74,57,31,28,7,0,306,227,1,91,46,55,234,30,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,4,3,2,0,7,6,0,2,2,3,5,0,1
11/26/2022,350,0,40,36,51,56,50,39,52,34,32,0,176,172,2,81,11,120,72,14,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,5,4,6,8,10,0,20,20,0,10,0,22,8,0,0
12/06/2021,1208,6,73,324,235,229,176,115,75,25,17,12,657,547,4,206,41,326,315,124,196,0,0,0,2,1,1,1,1,0,2,4,0,2,0,3,1,0,0,2,3,6,13,9,16,11,13,0,37,36,0,12,3,36,20,0,2
06/28/2022,1019,0,40,111,224,248,132,139,74,66,25,0,570,442,7,216,75,258,259,55,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,4,7,4,11,8,0,16,24,0,6,0,22,8,4,0
03/24/2023,257,2,28,52,29,43,39,27,26,25,16,0,144,112,1,74,12,93,56,7,15,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,1,0,0,0,1,4,3,2,2,7,9,0,15,13,0,10,0,11,6,1,0
03/01/2022,187,6,4,60,31,28,22,17,15,5,9,0,103,83,1,35,7,26,58,13,48,0,0,0,0,0,1,2,3,0,4,2,0,2,0,2,2,0,0,2,0,1,0,0,0,0,1,0,2,2,0,1,0,2,1,0,0
04/20/2021,564,5,53,87,170,120,78,66,17,14,12,0,325,238,1,133,25,208,121,16,61,0,0,0,0,1,2,1,1,0,1,4,0,0,2,2,1,0,0,2,2,13,7,11,8,6,4,0,29,24,0,16,1,28,7,1,0
08/30/2021,596,5,41,135,123,127,89,61,32,22,7,0,315,281,0,161,12,148,137,33,105,0,0,0,1,1,1,0,2,0,3,2,0,2,0,3,0,0,0,1,5,4,9,6,5,7,4,0,21,20,0,11,0,20,7,3,0
12/02/2020,2049,36,106,214,514,409,304,299,182,77,50,0,1068,976,5,835,90,353,464,68,239,0,1,0,1,6,5,9,14,0,20,16,0,14,3,13,4,2,0,1,5,7,17,11,17,21,27,0,52,54,0,25,1,44,28,5,3
10/16/2020,953,3,37,113,243,182,158,134,73,35,15,0,498,452,3,388,28,179,267,26,65,0,0,0,0,0,2,0,1,0,1,2,0,0,0,3,0,0,0,1,4,3,2,8,10,6,3,0,22,15,0,14,0,13,7,2,1
06/13/2022,914,0,34,95,182,214,140,110,98,43,32,0,514,397,3,214,75,205,222,52,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,4,4,4,10,0,24,10,0,8,1,13,8,2,2
04/01/2023,129,1,15,15,12,18,23,13,22,15,11,0,77,52,0,31,5,43,38,5,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,3,1,0,1,1,5,3,0,11,4,0,2,1,8,2,1,1
12/03/2020,2070,30,116,235,520,406,317,308,157,80,47,0,1094,972,4,849,72,397,431,75,246,0,0,0,1,3,6,10,10,0,12,18,0,7,3,13,7,0,0,1,3,11,14,20,24,20,23,0,49,67,0,38,4,45,25,3,1
10/27/2022,500,3,31,105,79,63,58,70,61,32,32,0,265,228,7,112,19,174,107,25,63,0,0,0,0,0,0,2,1,0,1,2,0,0,0,1,2,0,0,1,1,1,0,5,8,6,9,0,13,18,0,6,0,12,11,1,1
06/22/2021,32,3,3,3,7,8,3,5,5,0,1,0,18,14,0,2,0,16,8,2,4,0,0,0,0,2,0,0,1,0,2,1,0,2,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,2,0,1,1,0,1,0,0
01/10/2021,495,18,62,62,121,93,77,64,40,23,15,0,258,233,4,129,24,96,180,25,41,0,0,1,0,1,2,7,7,0,6,12,0,5,1,4,8,0,0,0,7,2,13,6,15,9,10,0,35,27,0,21,3,23,12,3,0
10/13/2021,361,4,24,83,87,65,47,34,30,9,6,0,184,177,0,55,24,88,131,30,33,0,0,1,0,1,1,0,1,0,3,1,0,1,0,3,0,0,0,1,3,7,3,3,3,3,1,0,20,4,0,5,1,13,4,1,0
11/10/2021,592,2,29,163,133,119,70,39,39,15,14,0,303,287,2,94,14,146,169,54,115,0,0,0,1,0,0,1,0,0,1,1,0,2,0,0,0,0,0,1,1,2,3,3,7,7,5,0,14,15,0,4,0,13,10,1,1
03/06/2021,220,2,30,29,57,50,26,21,22,8,7,0,109,111,0,85,13,43,44,16,19,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,5,4,4,5,6,6,0,12,18,0,6,1,14,6,3,0
10/24/2021,204,4,7,49,41,54,23,16,12,6,3,0,110,94,0,44,10,37,73,18,22,0,0,0,0,1,3,0,0,0,2,2,0,0,1,2,1,0,0,0,1,0,1,2,0,2,1,0,3,4,0,1,0,5,1,0,0
08/14/2021,405,6,46,77,102,100,49,33,29,12,3,0,215,190,0,101,17,100,127,10,50,0,0,1,0,1,4,0,0,0,2,4,0,0,0,5,1,0,0,1,5,6,4,16,6,7,1,0,24,22,0,13,1,19,11,2,0
09/27/2020,167,1,29,15,52,32,24,21,11,9,3,0,94,73,0,56,4,30,51,10,16,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,2,2,6,4,8,5,1,0,18,11,0,10,1,10,6,1,1
10/05/2022,365,1,28,83,53,59,45,49,40,18,18,0,195,167,3,77,13,136,86,11,42,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,4,2,1,1,5,9,4,0,14,14,0,5,0,11,10,1,1
04/09/2021,769,5,59,137,221,149,112,73,52,17,8,0,413,356,0,197,27,243,208,23,71,0,0,0,1,2,0,0,2,0,1,4,0,2,1,0,2,0,0,1,4,3,13,15,12,6,5,0,31,28,0,11,1,31,14,2,0
04/12/2023,210,0,21,46,33,26,32,28,26,6,13,0,111,98,1,62,14,69,28,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,6,1,7,0,13,8,0,7,1,10,3,0,0
05/18/2022,1345,2,28,311,270,277,189,133,92,49,24,0,768,576,1,253,116,242,433,74,227,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,0,2,1,3,1,5,4,5,7,0,18,10,0,4,3,13,8,0,0
05/08/2022,609,1,20,109,107,134,111,70,50,19,8,1,321,286,2,108,55,88,246,30,82,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2,3,5,3,2,3,1,9,11,0,3,3,7,6,1,0
06/03/2022,1096,1,34,241,198,217,146,122,90,59,23,0,622,472,2,255,108,252,278,49,154,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3,1,6,4,2,6,6,6,0,17,17,0,6,2,13,9,1,3
05/20/2022,1103,2,33,252,198,208,145,122,96,51,31,0,606,492,5,227,97,230,339,59,151,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2,0,0,0,1,5,2,2,0,6,5,12,0,17,16,0,4,2,11,14,0,2
03/03/2023,294,2,22,79,35,50,28,27,34,23,18,0,171,121,2,71,12,107,64,13,27,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,3,3,5,2,4,5,0,12,10,0,2,1,9,7,1,2
09/15/2021,518,4,16,118,124,109,63,49,39,10,6,0,276,242,0,108,19,158,148,34,51,0,1,0,0,0,1,0,2,0,3,1,0,1,0,2,1,0,0,0,2,2,2,3,5,1,1,0,9,7,0,2,0,7,7,0,0
05/23/2022,1358,1,29,335,254,239,163,181,100,57,29,0,759,592,7,271,134,269,394,66,224,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,2,2,2,6,5,6,4,0,19,10,0,3,1,13,11,1,0
